bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
309,0.1,1098,12539,1098,11441,1.0,0.08756679161017625
309,0.2,542,4976,542,4434,1.0,0.10892282958199356
309,0.3,342,2231,342,1889,1.0,0.15329448677722995
310,0.1,1098,12828,1098,11730,1.0,0.08559401309635173
310,0.2,542,4616,542,4074,1.0,0.11741767764298093
310,0.3,342,1955,342,1613,1.0,0.17493606138107418
311,0.1,1098,10952,1098,9854,1.0,0.10025566106647188
311,0.2,542,4549,542,4007,1.0,0.11914706528907452
311,0.3,342,1691,342,1349,1.0,0.20224719101123595
312,0.1,1098,13351,1098,12253,1.0,0.0822410306344094
312,0.2,542,5631,542,5089,1.0,0.09625288581069082
312,0.3,342,2364,342,2022,1.0,0.1446700507614213
313,0.1,1098,11798,1098,10700,1.0,0.09306662146126463
313,0.2,542,4705,542,4163,1.0,0.11519659936238044
313,0.3,342,2113,342,1771,1.0,0.16185518220539516
314,0.1,1098,11013,1098,9915,1.0,0.0997003541269409
314,0.2,542,4658,542,4116,1.0,0.1163589523400601
314,0.3,342,1919,342,1577,1.0,0.1782178217821782
315,0.1,1098,12241,1098,11143,1.0,0.08969855403970264
315,0.2,542,4569,542,4027,1.0,0.11862551980739768
315,0.3,342,2011,342,1669,1.0,0.17006464445549477
316,0.1,1098,13818,1098,12720,1.0,0.07946157186278767
316,0.2,542,5823,542,5281,1.0,0.09307916881332647
316,0.3,342,2688,342,2346,1.0,0.12723214285714285
317,0.1,1098,12115,1098,11017,1.0,0.09063144861741643
317,0.2,542,4881,542,4339,1.0,0.11104281909444785
317,0.3,342,2249,342,1907,1.0,0.15206758559359715
318,0.1,1098,14978,1098,13880,1.0,0.07330751769261584
318,0.2,542,6106,542,5564,1.0,0.0887651490337373
318,0.3,342,2975,342,2633,1.0,0.11495798319327731
319,0.1,1098,12237,1098,11139,1.0,0.08972787447903897
319,0.2,542,5174,542,4632,1.0,0.10475454194047158
319,0.3,342,2519,342,2177,1.0,0.13576816196903532
320,0.1,1098,12730,1098,11632,1.0,0.08625294579732914
320,0.2,542,4966,542,4424,1.0,0.10914216673378976
320,0.3,342,1996,342,1654,1.0,0.1713426853707415
321,0.1,1098,12713,1098,11615,1.0,0.0863682844332573
321,0.2,542,5893,542,5351,1.0,0.0919735279144748
321,0.3,342,2549,342,2207,1.0,0.13417026284817576
322,0.1,1098,10182,1098,9084,1.0,0.10783736004714202
322,0.2,542,4848,542,4306,1.0,0.1117986798679868
322,0.3,342,2269,342,1927,1.0,0.1507271925958572
323,0.1,1098,11707,1098,10609,1.0,0.09379004014692065
323,0.2,542,4865,542,4323,1.0,0.11140801644398766
323,0.3,342,2120,342,1778,1.0,0.16132075471698112
324,0.1,1098,11009,1098,9911,1.0,0.0997365791625034
324,0.2,542,4920,542,4378,1.0,0.11016260162601627
324,0.3,342,2102,342,1760,1.0,0.16270218839200762
325,0.1,1098,13493,1098,12395,1.0,0.0813755280515823
325,0.2,542,5395,542,4853,1.0,0.1004633920296571
325,0.3,342,2446,342,2104,1.0,0.13982011447260834
326,0.1,1098,11495,1098,10397,1.0,0.09551979121357111
326,0.2,542,4990,542,4448,1.0,0.10861723446893788
326,0.3,342,2075,342,1733,1.0,0.16481927710843375
327,0.1,1098,13870,1098,12772,1.0,0.07916366258111031
327,0.2,542,5712,542,5170,1.0,0.09488795518207283
327,0.3,342,2367,342,2025,1.0,0.1444866920152091
328,0.1,1098,11762,1098,10664,1.0,0.0933514708382928
328,0.2,542,4681,542,4139,1.0,0.11578722495193335
328,0.3,342,2121,342,1779,1.0,0.16124469589816123
329,0.1,1098,10294,1098,9196,1.0,0.10666407616087041
329,0.2,542,4260,542,3718,1.0,0.1272300469483568
329,0.3,342,1879,342,1537,1.0,0.18201170835550826
330,0.1,1098,12957,1098,11859,1.0,0.08474183838851586
330,0.2,542,5813,542,5271,1.0,0.09323929124376398
330,0.3,342,2562,342,2220,1.0,0.13348946135831383
331,0.1,1098,12758,1098,11660,1.0,0.08606364633955166
331,0.2,542,5163,542,4621,1.0,0.10497772612822003
331,0.3,342,2338,342,1996,1.0,0.14627887082976904
332,0.1,1098,11807,1098,10709,1.0,0.09299568052850005
332,0.2,542,4769,542,4227,1.0,0.1136506605158314
332,0.3,342,2000,342,1658,1.0,0.171
333,0.1,1098,9769,1098,8671,1.0,0.1123963558194288
333,0.2,542,4218,542,3676,1.0,0.12849691797060217
333,0.3,342,2007,342,1665,1.0,0.17040358744394618
334,0.1,1098,12463,1098,11365,1.0,0.08810077830377919
334,0.2,542,5193,542,4651,1.0,0.10437126901598305
334,0.3,342,2360,342,2018,1.0,0.14491525423728813
335,0.1,1098,11097,1098,9999,1.0,0.0989456609894566
335,0.2,542,4331,542,3789,1.0,0.12514430847379357
335,0.3,342,2112,342,1770,1.0,0.16193181818181818
336,0.1,1098,13442,1098,12344,1.0,0.08168427317363487
336,0.2,542,5284,542,4742,1.0,0.10257380772142316
336,0.3,342,2186,342,1844,1.0,0.1564501372369625
337,0.1,1098,10277,1098,9179,1.0,0.10684051766079596
337,0.2,542,4023,542,3481,1.0,0.13472532935620185
337,0.3,342,1961,342,1619,1.0,0.17440081591024986
338,0.1,1098,15847,1098,14749,1.0,0.06928756231463369
338,0.2,542,6406,542,5864,1.0,0.08460817983140806
338,0.3,342,2842,342,2500,1.0,0.1203377902885292
339,0.1,1098,12562,1098,11464,1.0,0.08740646393886324
339,0.2,542,5194,542,4652,1.0,0.10435117443203697
339,0.3,342,2551,342,2209,1.0,0.13406507252058017
340,0.1,1098,14289,1098,13191,1.0,0.07684232626495906
340,0.2,542,5487,542,4945,1.0,0.09877893202114088
340,0.3,342,2349,342,2007,1.0,0.14559386973180077
341,0.1,1098,10001,1098,8903,1.0,0.10978902109789021
341,0.2,542,4493,542,3951,1.0,0.12063209436901848
341,0.3,342,2065,342,1723,1.0,0.16561743341404359
342,0.1,1098,11114,1098,10016,1.0,0.09879431347849559
342,0.2,542,5100,542,4558,1.0,0.10627450980392157
342,0.3,342,2190,342,1848,1.0,0.15616438356164383
343,0.1,1098,12826,1098,11728,1.0,0.08560736004989865
343,0.2,542,5206,542,4664,1.0,0.10411064156742221
343,0.3,342,2339,342,1997,1.0,0.14621633176571183
344,0.1,1098,11467,1098,10369,1.0,0.09575303043516177
344,0.2,542,4594,542,4052,1.0,0.11797997387897258
344,0.3,342,1964,342,1622,1.0,0.17413441955193482
345,0.1,1098,12516,1098,11418,1.0,0.08772770853307767
345,0.2,542,5226,542,4684,1.0,0.10371220818982013
345,0.3,342,2281,342,1939,1.0,0.14993423936869793
346,0.1,1098,11875,1098,10777,1.0,0.09246315789473684
346,0.2,542,4821,542,4279,1.0,0.11242480813109314
346,0.3,342,2637,342,2295,1.0,0.1296928327645051
347,0.1,1098,12523,1098,11425,1.0,0.08767867124490937
347,0.2,542,5260,542,4718,1.0,0.10304182509505704
347,0.3,342,2097,342,1755,1.0,0.1630901287553648
348,0.1,1098,13343,1098,12245,1.0,0.08229033950385971
348,0.2,542,5443,542,4901,1.0,0.09957743891236451
348,0.3,342,2682,342,2340,1.0,0.12751677852348994
349,0.1,1098,13186,1098,12088,1.0,0.08327013499165782
349,0.2,542,5401,542,4859,1.0,0.10035178670616553
349,0.3,342,2219,342,1877,1.0,0.15412347904461468
350,0.1,1098,15157,1098,14059,1.0,0.07244177607706011
350,0.2,542,6023,542,5481,1.0,0.08998837788477503
350,0.3,342,2640,342,2298,1.0,0.12954545454545455
351,0.1,1098,12361,1098,11263,1.0,0.08882776474395275
351,0.2,542,5154,542,4612,1.0,0.10516103996895615
351,0.3,342,2365,342,2023,1.0,0.14460887949260043
352,0.1,1098,9903,1098,8805,1.0,0.11087549227506815
352,0.2,542,4390,542,3848,1.0,0.1234624145785877
352,0.3,342,1943,342,1601,1.0,0.17601646937725168
353,0.1,1098,13477,1098,12379,1.0,0.08147213771610892
353,0.2,542,5800,542,5258,1.0,0.09344827586206897
353,0.3,342,2565,342,2223,1.0,0.13333333333333333
354,0.1,1098,11743,1098,10645,1.0,0.09350251213488887
354,0.2,542,4435,542,3893,1.0,0.12220969560315671
354,0.3,342,2125,342,1783,1.0,0.16094117647058823
355,0.1,1098,13409,1098,12311,1.0,0.08188530091729436
355,0.2,542,5438,542,4896,1.0,0.099668995954395
355,0.3,342,2046,342,1704,1.0,0.16715542521994134
356,0.1,1098,11044,1098,9946,1.0,0.09942049981890619
356,0.2,542,4599,542,4057,1.0,0.11785170689280278
356,0.3,342,2085,342,1743,1.0,0.16402877697841728
357,0.1,1098,11858,1098,10760,1.0,0.09259571597233934
357,0.2,542,5131,542,4589,1.0,0.10563243032547262
357,0.3,342,2272,342,1930,1.0,0.1505281690140845
358,0.1,1098,10503,1098,9405,1.0,0.10454155955441302
358,0.2,542,4351,542,3809,1.0,0.12456906458285452
358,0.3,342,1928,342,1586,1.0,0.17738589211618258
359,0.1,1098,12137,1098,11039,1.0,0.09046716651561341
359,0.2,542,5264,542,4722,1.0,0.10296352583586627
359,0.3,342,2385,342,2043,1.0,0.14339622641509434
360,0.1,1098,11718,1098,10620,1.0,0.09370199692780339
360,0.2,542,4991,542,4449,1.0,0.10859547184932879
360,0.3,342,2181,342,1839,1.0,0.15680880330123798
361,0.1,1098,10070,1098,8972,1.0,0.10903674280039721
361,0.2,542,4330,542,3788,1.0,0.12517321016166283
361,0.3,342,1893,342,1551,1.0,0.18066561014263074
362,0.1,1098,11533,1098,10435,1.0,0.09520506373016561
362,0.2,542,5233,542,4691,1.0,0.10357347601758074
362,0.3,342,2205,342,1863,1.0,0.15510204081632653
363,0.1,1098,12464,1098,11366,1.0,0.08809370988446727
363,0.2,542,5423,542,4881,1.0,0.09994468006638392
363,0.3,342,2509,342,2167,1.0,0.13630928656835392
364,0.1,1098,11690,1098,10592,1.0,0.09392643284858854
364,0.2,542,5021,542,4479,1.0,0.10794662417845051
364,0.3,342,2173,342,1831,1.0,0.1573861021629084
365,0.1,1098,12299,1098,11201,1.0,0.08927555085779332
365,0.2,542,5113,542,4571,1.0,0.10600430275767651
365,0.3,342,2461,342,2119,1.0,0.1389678992279561
366,0.1,1098,11970,1098,10872,1.0,0.09172932330827067
366,0.2,542,4874,542,4332,1.0,0.11120229790726303
366,0.3,342,2003,342,1661,1.0,0.1707438841737394
367,0.1,1098,11368,1098,10270,1.0,0.0965869106263195
367,0.2,542,4719,542,4177,1.0,0.1148548421275694
367,0.3,342,2244,342,1902,1.0,0.15240641711229946
368,0.1,1098,10247,1098,9149,1.0,0.10715331316482873
368,0.2,542,4524,542,3982,1.0,0.1198054818744474
368,0.3,342,2079,342,1737,1.0,0.1645021645021645
369,0.1,1098,12320,1098,11222,1.0,0.08912337662337662
369,0.2,542,5441,542,4899,1.0,0.09961404153648226
369,0.3,342,2500,342,2158,1.0,0.1368
370,0.1,1098,11744,1098,10646,1.0,0.09349455040871935
370,0.2,542,4755,542,4213,1.0,0.11398527865404837
370,0.3,342,2087,342,1745,1.0,0.1638715860086248
371,0.1,1098,14593,1098,13495,1.0,0.07524155416980745
371,0.2,542,5697,542,5155,1.0,0.09513779182025628
371,0.3,342,2708,342,2366,1.0,0.12629246676514033
372,0.1,1098,11659,1098,10561,1.0,0.09417617291362895
372,0.2,542,4891,542,4349,1.0,0.11081578409323246
372,0.3,342,2060,342,1718,1.0,0.16601941747572815
373,0.1,1098,12466,1098,11368,1.0,0.08807957644793839
373,0.2,542,5437,542,4895,1.0,0.0996873275703513
373,0.3,342,2147,342,1805,1.0,0.1592920353982301
374,0.1,1098,11111,1098,10013,1.0,0.0988209882098821
374,0.2,542,4392,542,3850,1.0,0.12340619307832422
374,0.3,342,1959,342,1617,1.0,0.17457886676875958
375,0.1,1098,10993,1098,9895,1.0,0.09988174292731739
375,0.2,542,4464,542,3922,1.0,0.12141577060931899
375,0.3,342,2035,342,1693,1.0,0.16805896805896806
376,0.1,1098,11884,1098,10786,1.0,0.09239313362504208
376,0.2,542,5316,542,4774,1.0,0.1019563581640331
376,0.3,342,2522,342,2180,1.0,0.13560666137985725
377,0.1,1098,13226,1098,12128,1.0,0.08301829729321035
377,0.2,542,5202,542,4660,1.0,0.10419069588619762
377,0.3,342,2255,342,1913,1.0,0.1516629711751663
378,0.1,1098,10040,1098,8942,1.0,0.10936254980079681
378,0.2,542,4335,542,3793,1.0,0.12502883506343715
378,0.3,342,1853,342,1511,1.0,0.18456556934700485
379,0.1,1098,10886,1098,9788,1.0,0.10086349439647253
379,0.2,542,4735,542,4193,1.0,0.11446673706441395
379,0.3,342,1976,342,1634,1.0,0.17307692307692307
380,0.1,1098,13383,1098,12285,1.0,0.082044384667115
380,0.2,542,5852,542,5310,1.0,0.09261790840738209
380,0.3,342,2600,342,2258,1.0,0.13153846153846155
381,0.1,1098,12027,1098,10929,1.0,0.09129458717884759
381,0.2,542,5485,542,4943,1.0,0.09881494986326345
381,0.3,342,2296,342,1954,1.0,0.1489547038327526
382,0.1,1098,10802,1098,9704,1.0,0.10164784299203851
382,0.2,542,4460,542,3918,1.0,0.12152466367713005
382,0.3,342,1854,342,1512,1.0,0.18446601941747573
383,0.1,1098,12101,1098,11003,1.0,0.09073630278489381
383,0.2,542,4856,542,4314,1.0,0.11161449752883032
383,0.3,342,2082,342,1740,1.0,0.1642651296829971
384,0.1,1098,9880,1098,8782,1.0,0.1111336032388664
384,0.2,542,4443,542,3901,1.0,0.12198964663515642
384,0.3,342,1945,342,1603,1.0,0.17583547557840618
385,0.1,1098,13518,1098,12420,1.0,0.08122503328894808
385,0.2,542,6009,542,5467,1.0,0.09019803627891496
385,0.3,342,2660,342,2318,1.0,0.12857142857142856
386,0.1,1098,12886,1098,11788,1.0,0.08520875368617103
386,0.2,542,5584,542,5042,1.0,0.09706303724928367
386,0.3,342,2415,342,2073,1.0,0.14161490683229813
387,0.1,1098,13357,1098,12259,1.0,0.08220408774425395
387,0.2,542,5022,542,4480,1.0,0.10792512943050578
387,0.3,342,2291,342,1949,1.0,0.14927979048450457
388,0.1,1098,11651,1098,10553,1.0,0.09424083769633508
388,0.2,542,5314,542,4772,1.0,0.10199473089951072
388,0.3,342,2379,342,2037,1.0,0.1437578814627995
389,0.1,1098,13436,1098,12338,1.0,0.08172075022328074
389,0.2,542,6074,542,5532,1.0,0.08923279552189661
389,0.3,342,2686,342,2344,1.0,0.12732688011913626
390,0.1,1098,14502,1098,13404,1.0,0.07571369466280513
390,0.2,542,5983,542,5441,1.0,0.09059000501420691
390,0.3,342,2722,342,2380,1.0,0.12564290962527552
391,0.1,1098,11850,1098,10752,1.0,0.09265822784810127
391,0.2,542,4638,542,4096,1.0,0.11686071582578697
391,0.3,342,1991,342,1649,1.0,0.17177297840281266
392,0.1,1098,12650,1098,11552,1.0,0.08679841897233202
392,0.2,542,5464,542,4922,1.0,0.09919472913616398
392,0.3,342,2480,342,2138,1.0,0.13790322580645162
393,0.1,1098,11979,1098,10881,1.0,0.09166040570999248
393,0.2,542,5011,542,4469,1.0,0.10816204350429057
393,0.3,342,2110,342,1768,1.0,0.16208530805687205
394,0.1,1098,12839,1098,11741,1.0,0.08552067918062155
394,0.2,542,4999,542,4457,1.0,0.10842168433686737
394,0.3,342,2105,342,1763,1.0,0.16247030878859858
395,0.1,1098,12728,1098,11630,1.0,0.08626649905719673
395,0.2,542,5430,542,4888,1.0,0.0998158379373849
395,0.3,342,2386,342,2044,1.0,0.14333612740989102
396,0.1,1098,11106,1098,10008,1.0,0.09886547811993517
396,0.2,542,4684,542,4142,1.0,0.1157130657557643
396,0.3,342,1749,342,1407,1.0,0.1955403087478559
397,0.1,1098,12067,1098,10969,1.0,0.09099196154802354
397,0.2,542,5552,542,5010,1.0,0.09762247838616715
397,0.3,342,2498,342,2156,1.0,0.13690952762209768
398,0.1,1098,11935,1098,10837,1.0,0.09199832425638878
398,0.2,542,5363,542,4821,1.0,0.10106283796382622
398,0.3,342,2335,342,1993,1.0,0.14646680942184154
399,0.1,1098,10935,1098,9837,1.0,0.10041152263374485
399,0.2,542,4536,542,3994,1.0,0.11948853615520282
399,0.3,342,1956,342,1614,1.0,0.17484662576687116
400,0.1,1098,12894,1098,11796,1.0,0.08515588645881805
400,0.2,542,5423,542,4881,1.0,0.09994468006638392
400,0.3,342,2364,342,2022,1.0,0.1446700507614213
401,0.1,1098,11069,1098,9971,1.0,0.0991959526605836
401,0.2,542,4638,542,4096,1.0,0.11686071582578697
401,0.3,342,2375,342,2033,1.0,0.144
402,0.1,1098,11958,1098,10860,1.0,0.09182137481184144
402,0.2,542,4812,542,4270,1.0,0.11263507896924356
402,0.3,342,2177,342,1835,1.0,0.15709692237023426
403,0.1,1098,11284,1098,10186,1.0,0.09730591988656505
403,0.2,542,4908,542,4366,1.0,0.1104319478402608
403,0.3,342,2085,342,1743,1.0,0.16402877697841728
404,0.1,1098,12003,1098,10905,1.0,0.09147713071732066
404,0.2,542,4538,542,3996,1.0,0.11943587483472895
404,0.3,342,1884,342,1542,1.0,0.18152866242038215
405,0.1,1098,13054,1098,11956,1.0,0.08411214953271028
405,0.2,542,5110,542,4568,1.0,0.10606653620352251
405,0.3,342,2482,342,2140,1.0,0.1377921031426269
406,0.1,1098,14251,1098,13153,1.0,0.07704722475615747
406,0.2,542,5593,542,5051,1.0,0.09690684784552119
406,0.3,342,2642,342,2300,1.0,0.12944738834216502
407,0.1,1098,12345,1098,11247,1.0,0.08894289185905224
407,0.2,542,4532,542,3990,1.0,0.11959399823477493
407,0.3,342,1824,342,1482,1.0,0.1875
408,0.1,1098,14357,1098,13259,1.0,0.07647837291913352
408,0.2,542,6025,542,5483,1.0,0.08995850622406638
408,0.3,342,2274,342,1932,1.0,0.1503957783641161
409,0.1,1098,15757,1098,14659,1.0,0.06968331535190708
409,0.2,542,5811,542,5269,1.0,0.09327138186198589
409,0.3,342,2819,342,2477,1.0,0.12131961688542037
410,0.1,1098,12074,1098,10976,1.0,0.09093920821600132
410,0.2,542,4745,542,4203,1.0,0.11422550052687039
410,0.3,342,1965,342,1623,1.0,0.17404580152671756
411,0.1,1098,9836,1098,8738,1.0,0.11163074420496137
411,0.2,542,4612,542,4070,1.0,0.11751951431049436
411,0.3,342,2215,342,1873,1.0,0.15440180586907448
412,0.1,1098,11414,1098,10316,1.0,0.09619765200630805
412,0.2,542,4519,542,3977,1.0,0.11993803938924541
412,0.3,342,2107,342,1765,1.0,0.16231608922638824
413,0.1,1098,12368,1098,11270,1.0,0.08877749029754205
413,0.2,542,5287,542,4745,1.0,0.10251560431246454
413,0.3,342,2247,342,1905,1.0,0.15220293724966621
414,0.1,1098,11892,1098,10794,1.0,0.09233097880928355
414,0.2,542,4800,542,4258,1.0,0.11291666666666667
414,0.3,342,1843,342,1501,1.0,0.18556701030927836
415,0.1,1098,12378,1098,11280,1.0,0.08870576829859428
415,0.2,542,5168,542,4626,1.0,0.10487616099071208
415,0.3,342,2304,342,1962,1.0,0.1484375
416,0.1,1098,10290,1098,9192,1.0,0.10670553935860058
416,0.2,542,4575,542,4033,1.0,0.11846994535519126
416,0.3,342,1877,342,1535,1.0,0.1822056473095365
417,0.1,1098,10382,1098,9284,1.0,0.10575996917742246
417,0.2,542,4304,542,3762,1.0,0.12592936802973978
417,0.3,342,1625,342,1283,1.0,0.21046153846153845
418,0.1,1098,12241,1098,11143,1.0,0.08969855403970264
418,0.2,542,5345,542,4803,1.0,0.10140318054256314
418,0.3,342,2347,342,2005,1.0,0.14571793779292713
419,0.1,1098,12082,1098,10984,1.0,0.09087899354411522
419,0.2,542,5126,542,4584,1.0,0.10573546625048771
419,0.3,342,2437,342,2095,1.0,0.14033647927780057
420,0.1,1098,11914,1098,10816,1.0,0.09216048346483129
420,0.2,542,4712,542,4170,1.0,0.11502546689303905
420,0.3,342,1979,342,1637,1.0,0.17281455280444669
421,0.1,1098,13319,1098,12221,1.0,0.08243862151813199
421,0.2,542,5609,542,5067,1.0,0.0966304154038153
421,0.3,342,2348,342,2006,1.0,0.14565587734241908
422,0.1,1098,10619,1098,9521,1.0,0.10339956681420095
422,0.2,542,4173,542,3631,1.0,0.12988257848070933
422,0.3,342,1748,342,1406,1.0,0.1956521739130435
423,0.1,1098,10894,1098,9796,1.0,0.10078942537176427
423,0.2,542,4576,542,4034,1.0,0.11844405594405595
423,0.3,342,2138,342,1796,1.0,0.1599625818521983
424,0.1,1098,12875,1098,11777,1.0,0.08528155339805825
424,0.2,542,4888,542,4346,1.0,0.11088379705400982
424,0.3,342,2421,342,2079,1.0,0.1412639405204461
425,0.1,1098,11682,1098,10584,1.0,0.09399075500770417
425,0.2,542,4792,542,4250,1.0,0.1131051752921536
425,0.3,342,2030,342,1688,1.0,0.1684729064039409
426,0.1,1098,12955,1098,11857,1.0,0.08475492087996912
426,0.2,542,5243,542,4701,1.0,0.10337592981117681
426,0.3,342,2224,342,1882,1.0,0.15377697841726617
427,0.1,1098,11461,1098,10363,1.0,0.09580315853764942
427,0.2,542,4783,542,4241,1.0,0.11331800125444282
427,0.3,342,2158,342,1816,1.0,0.15848007414272475
428,0.1,1098,12404,1098,11306,1.0,0.08851983231215736
428,0.2,542,5080,542,4538,1.0,0.10669291338582677
428,0.3,342,2292,342,1950,1.0,0.14921465968586387
429,0.1,1098,9855,1098,8757,1.0,0.11141552511415526
429,0.2,542,4176,542,3634,1.0,0.12978927203065135
429,0.3,342,1716,342,1374,1.0,0.1993006993006993
430,0.1,1098,11519,1098,10421,1.0,0.09532077437277542
430,0.2,542,4715,542,4173,1.0,0.11495227995758218
430,0.3,342,2186,342,1844,1.0,0.1564501372369625
431,0.1,1098,12460,1098,11362,1.0,0.08812199036918138
431,0.2,542,5375,542,4833,1.0,0.10083720930232558
431,0.3,342,2455,342,2113,1.0,0.13930753564154785
432,0.1,1098,12723,1098,11625,1.0,0.0863004008488564
432,0.2,542,5624,542,5082,1.0,0.09637268847795163
432,0.3,342,2592,342,2250,1.0,0.13194444444444445
433,0.1,1098,14579,1098,13481,1.0,0.07531380753138076
433,0.2,542,5768,542,5226,1.0,0.09396671289875173
433,0.3,342,2349,342,2007,1.0,0.14559386973180077
434,0.1,1098,12579,1098,11481,1.0,0.08728833770569998
434,0.2,542,5446,542,4904,1.0,0.0995225853837679
434,0.3,342,2272,342,1930,1.0,0.1505281690140845
435,0.1,1098,10345,1098,9247,1.0,0.10613823102948285
435,0.2,542,4056,542,3514,1.0,0.133629191321499
435,0.3,342,1664,342,1322,1.0,0.20552884615384615
436,0.1,1098,10486,1098,9388,1.0,0.10471104329582301
436,0.2,542,4255,542,3713,1.0,0.12737955346650998
436,0.3,342,1815,342,1473,1.0,0.1884297520661157
437,0.1,1098,12450,1098,11352,1.0,0.08819277108433735
437,0.2,542,4600,542,4058,1.0,0.11782608695652173
437,0.3,342,1841,342,1499,1.0,0.18576860401955458
438,0.1,1098,11415,1098,10317,1.0,0.0961892247043364
438,0.2,542,5154,542,4612,1.0,0.10516103996895615
438,0.3,342,2210,342,1868,1.0,0.15475113122171946
439,0.1,1098,12581,1098,11483,1.0,0.08727446148954773
439,0.2,542,5186,542,4644,1.0,0.10451214809101426
439,0.3,342,2301,342,1959,1.0,0.14863102998696218
440,0.1,1098,11601,1098,10503,1.0,0.09464701318851823
440,0.2,542,4838,542,4296,1.0,0.11202976436544027
440,0.3,342,2095,342,1753,1.0,0.16324582338902147
441,0.1,1098,11286,1098,10188,1.0,0.09728867623604466
441,0.2,542,4762,542,4220,1.0,0.11381772364552709
441,0.3,342,2231,342,1889,1.0,0.15329448677722995
442,0.1,1098,12292,1098,11194,1.0,0.08932639114871462
442,0.2,542,5033,542,4491,1.0,0.10768925094377112
442,0.3,342,2008,342,1666,1.0,0.17031872509960158
443,0.1,1098,12514,1098,11416,1.0,0.08774172926322518
443,0.2,542,5121,542,4579,1.0,0.10583870337824644
443,0.3,342,2448,342,2106,1.0,0.13970588235294118
444,0.1,1098,10467,1098,9369,1.0,0.10490111779879621
444,0.2,542,4888,542,4346,1.0,0.11088379705400982
444,0.3,342,2187,342,1845,1.0,0.15637860082304528
445,0.1,1098,13284,1098,12186,1.0,0.08265582655826559
445,0.2,542,5317,542,4775,1.0,0.1019371826217792
445,0.3,342,2195,342,1853,1.0,0.15580865603644647
446,0.1,1098,12076,1098,10978,1.0,0.09092414706856575
446,0.2,542,5369,542,4827,1.0,0.10094989756006705
446,0.3,342,2219,342,1877,1.0,0.15412347904461468
447,0.1,1098,12117,1098,11019,1.0,0.09061648923000742
447,0.2,542,5315,542,4773,1.0,0.1019755409219191
447,0.3,342,2314,342,1972,1.0,0.14779602420051857
448,0.1,1098,11979,1098,10881,1.0,0.09166040570999248
448,0.2,542,5490,542,4948,1.0,0.09872495446265939
448,0.3,342,2087,342,1745,1.0,0.1638715860086248
449,0.1,1098,12038,1098,10940,1.0,0.09121116464528992
449,0.2,542,5258,542,4716,1.0,0.10308101939901103
449,0.3,342,2210,342,1868,1.0,0.15475113122171946
450,0.1,1098,12108,1098,11010,1.0,0.09068384539147671
450,0.2,542,5027,542,4485,1.0,0.10781778396658047
450,0.3,342,2201,342,1859,1.0,0.15538391640163562
451,0.1,1098,13349,1098,12251,1.0,0.08225335231103453
451,0.2,542,6187,542,5645,1.0,0.08760303862938419
451,0.3,342,2624,342,2282,1.0,0.13033536585365854
452,0.1,1098,12143,1098,11045,1.0,0.09042246561805155
452,0.2,542,5284,542,4742,1.0,0.10257380772142316
452,0.3,342,2477,342,2135,1.0,0.13807024626564393
453,0.1,1098,10871,1098,9773,1.0,0.10100266764787048
453,0.2,542,4481,542,3939,1.0,0.12095514394108457
453,0.3,342,1870,342,1528,1.0,0.18288770053475936
454,0.1,1098,12834,1098,11736,1.0,0.08555399719495091
454,0.2,542,5244,542,4702,1.0,0.10335621662852784
454,0.3,342,2373,342,2031,1.0,0.14412136536030343
455,0.1,1098,10707,1098,9609,1.0,0.10254973381899692
455,0.2,542,4823,542,4281,1.0,0.11237818784988596
455,0.3,342,1997,342,1655,1.0,0.171256885327992
456,0.1,1098,11032,1098,9934,1.0,0.0995286439448876
456,0.2,542,4725,542,4183,1.0,0.1147089947089947
456,0.3,342,2150,342,1808,1.0,0.15906976744186047
457,0.1,1098,12474,1098,11376,1.0,0.08802308802308802
457,0.2,542,5253,542,4711,1.0,0.10317913573196269
457,0.3,342,2310,342,1968,1.0,0.14805194805194805
458,0.1,1098,14933,1098,13835,1.0,0.07352842697381638
458,0.2,542,6670,542,6128,1.0,0.08125937031484258
458,0.3,342,2762,342,2420,1.0,0.12382331643736423
459,0.1,1098,11097,1098,9999,1.0,0.0989456609894566
459,0.2,542,5177,542,4635,1.0,0.10469383813019123
459,0.3,342,2348,342,2006,1.0,0.14565587734241908
460,0.1,1098,14460,1098,13362,1.0,0.07593360995850622
460,0.2,542,5844,542,5302,1.0,0.09274469541409994
460,0.3,342,2456,342,2114,1.0,0.13925081433224756
461,0.1,1098,12521,1098,11423,1.0,0.0876926763038096
461,0.2,542,5103,542,4561,1.0,0.10621203213795806
461,0.3,342,2595,342,2253,1.0,0.13179190751445086
462,0.1,1098,12486,1098,11388,1.0,0.08793849111004325
462,0.2,542,5270,542,4728,1.0,0.10284629981024668
462,0.3,342,2325,342,1983,1.0,0.14709677419354839
463,0.1,1098,11749,1098,10651,1.0,0.0934547621074134
463,0.2,542,4909,542,4367,1.0,0.11040945202688938
463,0.3,342,2319,342,1977,1.0,0.14747736093143596
464,0.1,1098,11126,1098,10028,1.0,0.09868775840373899
464,0.2,542,4286,542,3744,1.0,0.12645823611759216
464,0.3,342,1748,342,1406,1.0,0.1956521739130435
465,0.1,1098,11655,1098,10557,1.0,0.09420849420849421
465,0.2,542,5227,542,4685,1.0,0.10369236655825521
